"Designator","Val","Package","Mid X","Mid Y","Rotation","Layer"
"Q1","2N7002","SOT-23","149.000000","-162.000000","180.000000","top"
"R101","15k","R_0603_1608Metric","106.500000","-118.600000","0.000000","top"
"R102","15k","R_0603_1608Metric","106.500000","-113.500000","0.000000","top"
"R103","15k","R_0603_1608Metric","117.500000","-111.800000","180.000000","top"
"R104","15k","R_0603_1608Metric","117.500000","-116.900000","180.000000","top"
"R105","15k","R_0603_1608Metric","103.200000","-118.600000","0.000000","top"
"R106","15k","R_0603_1608Metric","103.200000","-113.500000","0.000000","top"
"R107","15k","R_0603_1608Metric","120.800000","-111.800000","180.000000","top"
"R108","15k","R_0603_1608Metric","120.800000","-116.900000","180.000000","top"
"R109","200R","R_0603_1608Metric","106.500000","-120.300000","180.000000","top"
"R110","200R","R_0603_1608Metric","106.500000","-115.200000","180.000000","top"
"R111","200R","R_0603_1608Metric","117.500000","-113.500000","0.000000","top"
"R112","200R","R_0603_1608Metric","117.500000","-118.600000","0.000000","top"
"R113","54.9k","R_0603_1608Metric","106.500000","-122.000000","0.000000","top"
"R114","1k","R_0603_1608Metric","106.500000","-123.700000","180.000000","top"
"R115","100k","R_0603_1608Metric","103.200000","-122.000000","0.000000","top"
"R116","13k","R_0603_1608Metric","117.500000","-122.000000","180.000000","top"
"R117","16.2k","R_0603_1608Metric","120.800000","-122.000000","180.000000","top"
"R118","1k","R_0603_1608Metric","117.500000","-123.700000","0.000000","top"
"R201","15k","R_0603_1608Metric","106.500000","-169.200000","0.000000","top"
"R202","15k","R_0603_1608Metric","106.500000","-164.100000","0.000000","top"
"R203","15k","R_0603_1608Metric","117.500000","-162.400000","180.000000","top"
"R204","15k","R_0603_1608Metric","117.500000","-167.500000","180.000000","top"
"R205","15k","R_0603_1608Metric","103.200000","-169.200000","0.000000","top"
"R206","15k","R_0603_1608Metric","103.200000","-164.100000","0.000000","top"
"R207","15k","R_0603_1608Metric","120.800000","-162.400000","180.000000","top"
"R208","15k","R_0603_1608Metric","120.800000","-167.500000","180.000000","top"
"R209","200R","R_0603_1608Metric","106.500000","-170.900000","180.000000","top"
"R210","200R","R_0603_1608Metric","106.500000","-165.800000","180.000000","top"
"R211","200R","R_0603_1608Metric","117.500000","-164.100000","0.000000","top"
"R212","200R","R_0603_1608Metric","117.500000","-169.200000","0.000000","top"
"R213","54.9k","R_0603_1608Metric","106.500000","-172.600000","0.000000","top"
"R214","1k","R_0603_1608Metric","106.500000","-174.300000","180.000000","top"
"R215","100k","R_0603_1608Metric","103.200000","-172.600000","0.000000","top"
"R216","13k","R_0603_1608Metric","117.500000","-172.600000","180.000000","top"
"R217","16.2k","R_0603_1608Metric","120.800000","-172.600000","180.000000","top"
"R218","1k","R_0603_1608Metric","117.500000","-174.300000","0.000000","top"
"R301","15k","R_0603_1608Metric","129.500000","-118.600000","0.000000","top"
"R302","15k","R_0603_1608Metric","129.500000","-113.500000","0.000000","top"
"R303","15k","R_0603_1608Metric","140.500000","-111.800000","180.000000","top"
"R304","15k","R_0603_1608Metric","140.500000","-116.900000","180.000000","top"
"R305","15k","R_0603_1608Metric","126.200000","-118.600000","0.000000","top"
"R306","15k","R_0603_1608Metric","126.200000","-113.500000","0.000000","top"
"R307","15k","R_0603_1608Metric","143.800000","-111.800000","180.000000","top"
"R308","15k","R_0603_1608Metric","143.800000","-116.900000","180.000000","top"
"R309","200R","R_0603_1608Metric","129.500000","-120.300000","180.000000","top"
"R310","200R","R_0603_1608Metric","129.500000","-115.200000","180.000000","top"
"R311","200R","R_0603_1608Metric","140.500000","-113.500000","0.000000","top"
"R312","200R","R_0603_1608Metric","140.500000","-118.600000","0.000000","top"
"R313","54.9k","R_0603_1608Metric","129.500000","-122.000000","0.000000","top"
"R314","1k","R_0603_1608Metric","129.500000","-123.700000","180.000000","top"
"R315","100k","R_0603_1608Metric","126.200000","-122.000000","0.000000","top"
"R316","13k","R_0603_1608Metric","140.500000","-122.000000","180.000000","top"
"R317","16.2k","R_0603_1608Metric","143.800000","-122.000000","180.000000","top"
"R318","1k","R_0603_1608Metric","140.500000","-123.700000","0.000000","top"
"R401","15k","R_0603_1608Metric","129.500000","-169.200000","0.000000","top"
"R402","15k","R_0603_1608Metric","129.500000","-164.100000","0.000000","top"
"R403","15k","R_0603_1608Metric","140.500000","-162.400000","180.000000","top"
"R404","15k","R_0603_1608Metric","140.500000","-167.500000","180.000000","top"
